"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.05,2,1,0.6,1,0.8,100,0.944569870913347,0.00268672340447919,0.769805932594296,0.0196719728002151,0.00209411079171479,0.0160839622237854,"CBCL"
0.05,2,1,0.6,2,0.6,100,0.945057305441644,0.00258532945164251,0.769692190213678,0.0221790082273673,0.00268208265272755,0.0169470479504463,"CBCL"
0.05,2,1,0.6,2,0.8,100,0.9450480128295,0.00227138047503592,0.769578327171796,0.0212189501253278,0.0017137972752976,0.0170723147080991,"CBCL"
0.05,2,1,0.8,1,0.6,100,0.943727662740886,0.0041617959976887,0.769389997159502,0.0208322247938884,0.00266238049914346,0.0148982774920396,"CBCL"
0.05,2,1,0.8,1,0.8,100,0.94479875648467,0.00240329329819492,0.770254699381464,0.0212106785870493,0.0016648571295272,0.016746101901763,"CBCL"
0.05,2,1,0.8,2,0.6,100,0.946147348143627,0.00172605436486386,0.77091944459502,0.0216780840537398,0.00137572829267207,0.015784355062364,"CBCL"
0.05,2,1,0.8,2,0.8,100,0.944084830866712,0.00352283468164724,0.769672955815086,0.0201783620972407,0.0034864327565762,0.0150869137651235,"CBCL"
0.1,2,0.1,0.6,1,0.6,100,0.952285783009547,0.00158242245224579,0.774900707605598,0.0173806035716909,0.00185400874353077,0.0135927910373378,"CBCL"
0.1,2,0.1,0.6,1,0.8,100,0.948575580304366,0.00224241438687252,0.770951768269823,0.0197981773392628,0.00140692677204748,0.0157586747480413,"CBCL"
0.1,2,0.1,0.6,2,0.6,100,0.951307779646116,0.00256464668475368,0.774616348565173,0.0192421992910455,0.00363349965796391,0.0154638035018044,"CBCL"
0.1,2,0.1,0.6,2,0.8,100,0.949023506098708,0.00259260659278746,0.772001150108743,0.0215253098920893,0.00221560165862757,0.0166976110163857,"CBCL"
0.1,2,0.1,0.8,1,0.6,100,0.952136671775845,0.00250964082384854,0.775955602019219,0.0193436637667512,0.00306506201712072,0.0146685952124401,"CBCL"
0.1,2,0.1,0.8,1,0.8,100,0.951146253919411,0.0015223482864794,0.774197341155068,0.0207734248384368,0.00126193757660274,0.0139484367402229,"CBCL"
0.1,2,0.1,0.8,2,0.6,100,0.94975644696088,0.00328347011470069,0.772902149478844,0.0219696632951907,0.00382587329665792,0.0164780290204623,"CBCL"
0.1,2,0.1,0.8,2,0.8,100,0.949151691343864,0.00292667474477624,0.773419976541281,0.0216857616773985,0.00255729465533466,0.0173084695653467,"CBCL"
0.1,2,1,0.6,1,0.6,100,0.951039164151382,0.00220224201425676,0.773562277986088,0.0210776444007264,0.00172055687131466,0.0166784960564453,"CBCL"
0.1,2,1,0.6,1,0.8,100,0.949605484362422,0.00212568051705615,0.77195653679843,0.0209512759948754,0.00172163548946766,0.0158015173750217,"CBCL"
0.1,2,1,0.6,2,0.6,100,0.949816483182626,0.00296601135726779,0.772942265171228,0.0185637915310665,0.00249631606170754,0.0132562727470713,"CBCL"
0.1,2,1,0.6,2,0.8,100,0.948492370919475,0.00281804046765204,0.772024840154274,0.0214893911690736,0.00242393243327709,0.0162128691686082,"CBCL"
0.1,2,1,0.8,1,0.6,100,0.95079251542518,0.00261712606503142,0.773951625701116,0.0208009518297303,0.00243258335218642,0.0177836078426951,"CBCL"
0.1,2,1,0.8,1,0.8,100,0.948726045863303,0.00264360255412161,0.771785137149148,0.018945911045854,0.00238101020338766,0.013600083726962,"CBCL"
0.1,2,1,0.8,2,0.6,100,0.950338261336617,0.00284135549267519,0.773252451316124,0.0203684361471811,0.00271322943925863,0.0157027621741986,"CBCL"
0.1,2,1,0.8,2,0.8,100,0.949221264454312,0.00225150922447293,0.772692250542518,0.0207124022587465,0.00146296963590112,0.0167144489236832,"CBCL"
0.05,7,0.1,0.6,1,0.6,100,0.956709032188305,0.00548848303653343,0.775453655255353,0.0212388377084517,0.0062087269388009,0.0180692820944317,"CBCL"
0.05,7,0.1,0.6,1,0.8,100,0.956653817488829,0.00193393702733378,0.780271474168439,0.0203364486394678,0.00185061862556927,0.015837787986028,"CBCL"
0.05,7,0.1,0.6,2,0.6,100,0.961374419903953,0.00156365351922174,0.783729046325459,0.0189052549088838,0.00220089532932104,0.0131584240295309,"CBCL"
0.05,7,0.1,0.6,2,0.8,100,0.955681599595199,0.00273619883447113,0.775513883799651,0.0222378560487925,0.00248090564770518,0.016315089764833,"CBCL"
0.05,7,0.1,0.8,1,0.6,100,0.958431967844533,0.00340088727096594,0.780063466597073,0.0229221619331452,0.00436343445615781,0.0163026110490976,"CBCL"
0.05,7,0.1,0.8,1,0.8,100,0.960429518346902,0.00164597226320337,0.779752204922066,0.020325785829343,0.00200422168642374,0.0161859364017594,"CBCL"
0.05,7,0.1,0.8,2,0.6,100,0.96026826941397,0.00207338628401391,0.779940179858816,0.0231011529486498,0.00190799097423818,0.0186923594837512,"CBCL"
0.05,7,0.1,0.8,2,0.8,100,0.957142053521924,0.00237350753931937,0.777680186728086,0.0213813475398884,0.00241509641537227,0.0197131514348392,"CBCL"
0.05,7,1,0.6,1,0.6,100,0.955877358054402,0.00357523614141162,0.780176474212627,0.0226790322453368,0.00269967688917434,0.016772283113702,"CBCL"
0.05,7,1,0.6,1,0.8,100,0.955284630655787,0.00228427866113614,0.775727818716217,0.0203982861128638,0.0016416005502054,0.016381961993676,"CBCL"
0.05,7,1,0.6,2,0.6,100,0.959067520176271,0.002064368645752,0.778509792611608,0.0186124590586297,0.00207913258920411,0.0141183061326192,"CBCL"
0.05,7,1,0.6,2,0.8,100,0.956743462862964,0.00153854921372032,0.777326608555688,0.0208417282268809,0.000798671168927821,0.0180983775926704,"CBCL"
0.05,7,1,0.8,1,0.6,100,0.959247035529516,0.00412667340268803,0.780951785577422,0.0242843430373637,0.00387368441509282,0.0198568965233675,"CBCL"
0.05,7,1,0.8,1,0.8,100,0.959192852754724,0.00106915417296094,0.779709426709651,0.0221112299581058,0.00133752721447903,0.0168489396552824,"CBCL"
0.05,7,1,0.8,2,0.6,100,0.962117920067859,0.0012962752688743,0.780608893485192,0.0201751369831661,0.00190185405688676,0.0166770110267341,"CBCL"
0.05,7,1,0.8,2,0.8,100,0.957303364296105,0.0024498380054459,0.780506195552178,0.0186710990006413,0.00294029491540461,0.0121109988244815,"CBCL"
0.1,7,0.1,0.6,1,0.6,100,0.984278393047133,0.00163739949219367,0.79699286857013,0.0155099267091237,0.00159969157081433,0.0131539225197202,"CBCL"
0.1,7,0.1,0.6,1,0.8,100,0.972193759086898,0.00277802664795902,0.791316470406736,0.018632594520209,0.00239879603906534,0.0132092445876873,"CBCL"
0.1,7,0.1,0.6,2,0.6,100,0.98463651827001,0.00202308993790793,0.798358165439327,0.025116794896587,0.00150157043712525,0.0167866694519424,"CBCL"
0.1,7,0.1,0.6,2,0.8,100,0.970376685078576,0.00300592924500738,0.786223768952998,0.0179338138692804,0.00257190312829545,0.0130105975707477,"CBCL"
0.1,7,0.1,0.8,1,0.6,100,0.978592533142847,0.00258702669510335,0.793663622521625,0.0136743086805229,0.00191339671797131,0.0120721868101896,"CBCL"
0.1,7,0.1,0.8,1,0.8,100,0.973583811254912,0.00226799353716378,0.790173656882559,0.0161232032163403,0.00212657283995971,0.00970506952845953,"CBCL"
0.1,7,0.1,0.8,2,0.6,100,0.987358077008727,0.000972998788148638,0.801592859652831,0.0165141943934905,0.0015701178254827,0.0128888516924654,"CBCL"
0.1,7,0.1,0.8,2,0.8,100,0.971901631724646,0.00315555071757783,0.787301544872266,0.0251357319818047,0.00315625478490964,0.0203370031831937,"CBCL"
0.1,7,1,0.6,1,0.6,100,0.98214641872416,0.00155464579142166,0.796967445754478,0.0209774904447612,0.00162261093438317,0.0162453477033832,"CBCL"
0.1,7,1,0.6,1,0.8,100,0.974705467745843,0.00157524574244056,0.789258641059693,0.0185042185932247,0.00139127817709309,0.0170789148334895,"CBCL"
0.1,7,1,0.6,2,0.6,100,0.980796202563034,0.00178107409043484,0.796039012264366,0.0237415092227838,0.00154694500457436,0.0182956624412018,"CBCL"
0.1,7,1,0.6,2,0.8,100,0.979300108642139,0.000857141010616735,0.79637461883054,0.021752414457863,0.000676364625986037,0.015632895163069,"CBCL"
0.1,7,1,0.8,1,0.6,100,0.984712896381738,0.00263624989928952,0.799378111738458,0.0182600606795187,0.00269868756276935,0.0128342435732029,"CBCL"
0.1,7,1,0.8,1,0.8,100,0.978549340341753,0.000994357902352727,0.795456273939456,0.0171761393354755,0.00140105910057233,0.0129853397114613,"CBCL"
0.1,7,1,0.8,2,0.6,100,0.982491048500752,0.00364709177865559,0.796947011179614,0.0273285769527168,0.00236593126783875,0.0236776776415462,"CBCL"
0.1,7,1,0.8,2,0.8,100,0.975222062993453,0.00152257755953722,0.790487455577153,0.0218974549770407,0.00162846000612153,0.0190987483417977,"CBCL"
