"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.1,7,0.1,0.8,1,0.6,50,0.977909301531485,0.00222852752761567,0.797014632831046,0.0145874706169711,0.00277366566444493,0.011230475211653,"CBCL"
0.1,7,0.1,0.8,1,0.8,50,0.972232504917824,0.00252055862325166,0.793059170018553,0.0165513385828727,0.00245610158910923,0.0133877238901424,"CBCL"
0.1,7,0.1,0.8,2,0.6,50,0.98403733760731,0.00012358771599848,0.805476832166411,0.00833021719710386,0.000141918972500463,0.00891124490696506,"CBCL"
0.1,7,0.1,0.8,2,0.8,50,0.971933193285222,0.00095275426666247,0.793692629325401,0.00911215966984177,0.000759107524586503,0.00692970537031285,"CBCL"
0.1,7,1,0.6,1,0.6,50,0.977480679376926,0.000953415976229276,0.801217700771947,0.0109471568268905,0.000529548742555088,0.00594741389663342,"CBCL"
0.1,7,1,0.6,1,0.8,50,0.971945033973647,0.00151601698206418,0.79161143144901,0.0149991543197021,0.00207758887050579,0.0111407781556476,"CBCL"
0.1,7,1,0.6,2,0.6,50,0.98367307088541,0.000206538737186725,0.802905759814833,0.00853604698780618,0.000355863861129621,0.00446250378729886,"CBCL"
0.1,7,1,0.6,2,0.8,50,0.970816628993791,0.000749927221191444,0.791853514784899,0.00787121751425371,0.001185087733268,0.00988469398372804,"CBCL"
0.1,7,1,0.8,1,0.6,50,0.978913441487913,0.00216523336259603,0.800955960244989,0.0196974636977178,0.00215553574399178,0.0181232963748436,"CBCL"
0.1,7,1,0.8,1,0.8,50,0.971452714922164,0.000880433766738103,0.791387167230951,0.00876270429538977,0.000852868963040485,0.00687768880445931,"CBCL"
0.1,7,1,0.8,2,0.6,50,0.980331950730779,0.000711542036173989,0.801200233414498,0.000804380588149124,0.000820528521139108,0.00482194642657438,"CBCL"
0.1,7,1,0.8,2,0.8,50,0.973833722281391,0.000273067092177865,0.795981843236634,0.0102188508702872,0.000317427863277936,0.00676124749830521,"CBCL"
0.05,2,0.1,0.6,1,0.6,100,0.949915776503137,0.00156134255362853,0.778144712579584,0.00691872919983289,0.0022177813407046,0.00562518947042069,"CBCL"
0.05,2,0.1,0.6,1,0.8,100,0.950523347165215,0.000897240598753518,0.778234729170805,0.00726004878418886,0.00147345029462708,0.0050046211959178,"CBCL"
0.05,2,0.1,0.6,2,0.6,100,0.950507540523766,0.0022942768512794,0.77838043375587,0.00826612452946248,0.00358226136497836,0.00639497570098738,"CBCL"
0.05,2,0.1,0.6,2,0.8,100,0.95105724078077,0.00154106052325275,0.778147741130831,0.00696283821254782,0.00196025293725955,0.00522875467500427,"CBCL"
0.05,2,0.1,0.8,1,0.6,100,0.951235823510427,0.000915913370907113,0.777807510118499,0.00671338758703644,0.0013994972433281,0.00521188083933118,"CBCL"
0.05,2,0.1,0.8,1,0.8,100,0.949486144229156,0.00193904192912513,0.77712433093666,0.00745430863372506,0.00258971163890826,0.00550160011348445,"CBCL"
0.05,2,0.1,0.8,2,0.6,100,0.949202099577921,0.00274638711211663,0.776870713900298,0.00639559271933819,0.002348296259981,0.00534374512636851,"CBCL"
0.05,2,0.1,0.8,2,0.8,100,0.950522755355396,0.000718192780159503,0.777232472362019,0.00668203182080742,0.00071310657607861,0.00537504660662657,"CBCL"
0.05,2,1,0.6,1,0.6,100,0.95077958699101,0.000761565713322054,0.778385760440389,0.00677658752312568,0.00107430175473051,0.00517065913835733,"CBCL"
0.05,2,1,0.6,1,0.8,100,0.949690364397945,0.00146276384944306,0.77668484769576,0.00609546618440472,0.00210265128905801,0.00455052931148917,"CBCL"
0.05,2,1,0.6,2,0.6,100,0.950987071761007,0.000661298146351058,0.778437871217957,0.00738910092735098,0.00100751971808486,0.00523851278445926,"CBCL"
0.05,2,1,0.6,2,0.8,100,0.950465881953206,0.00152376317370972,0.778462391577985,0.00676807921991052,0.000807568929853644,0.00469412409401146,"CBCL"
0.05,2,1,0.8,1,0.6,100,0.950458054226108,0.00195387257385663,0.777489209796166,0.00659721879385919,0.00289009883195432,0.00483427082563723,"CBCL"
0.05,2,1,0.8,1,0.8,100,0.950624637639732,0.00156446659488691,0.778182267804606,0.006713768074362,0.00195041666578494,0.00470824628797551,"CBCL"
0.05,2,1,0.8,2,0.6,100,0.949276412177026,0.00234045415630452,0.777476627895174,0.00894135664267287,0.00267971707330771,0.00711434600696891,"CBCL"
