"nrounds","max_depth","min_child_weight","eta","gamma","subsample","colsample_bytree","mlogloss"
50,7,1,0.1,0.5,0.9,0.6,1.100975346829
100,7,1,0.1,0.5,0.9,0.6,1.10096559279595
150,7,1,0.1,0.5,0.9,0.6,1.09756940780562
50,9,1,0.1,0.5,0.9,0.6,1.09853268898925
100,9,1,0.1,0.5,0.9,0.6,1.10097600135487
150,9,1,0.1,0.5,0.9,0.6,1.10203992500151
50,3,5,0.1,0.5,0.9,0.6,1.10148709838059
100,3,5,0.1,0.5,0.9,0.6,1.09896818259944
150,3,5,0.1,0.5,0.9,0.6,1.09808798257077
50,5,5,0.1,0.5,0.9,0.6,1.10379156874363
100,5,5,0.1,0.5,0.9,0.6,1.09939301070133
150,5,5,0.1,0.5,0.9,0.6,1.10350233919558
50,7,5,0.1,0.5,0.9,0.6,1.09801882648778
100,7,5,0.1,0.5,0.9,0.6,1.09642628193434
150,7,5,0.1,0.5,0.9,0.6,1.10027199646739
50,9,5,0.1,0.5,0.9,0.6,1.10107499685638
100,9,5,0.1,0.5,0.9,0.6,1.10164243408669
150,9,5,0.1,0.5,0.9,0.6,1.09554462616247
50,3,1,0.01,2,0.9,0.6,1.09911637757318
100,3,1,0.01,2,0.9,0.6,1.09856891395965
150,3,1,0.01,2,0.9,0.6,1.09853766271812
50,5,1,0.01,2,0.9,0.6,1.09807115538877
100,5,1,0.01,2,0.9,0.6,1.09896173847319
150,5,1,0.01,2,0.9,0.6,1.09880766648883
50,7,1,0.01,2,0.9,0.6,1.09899933102566
100,7,1,0.01,2,0.9,0.6,1.09878245301527
150,7,1,0.01,2,0.9,0.6,1.0984272693951
50,9,1,0.01,2,0.9,0.6,1.0984863302069
100,9,1,0.01,2,0.9,0.6,1.09862782655623
150,9,1,0.01,2,0.9,0.6,1.09844570465216
50,3,5,0.01,2,0.9,0.6,1.09869275948725
100,3,5,0.01,2,0.9,0.6,1.098562406132
150,3,5,0.01,2,0.9,0.6,1.09867010747542
50,5,5,0.01,2,0.9,0.6,1.09838644360222
100,5,5,0.01,2,0.9,0.6,1.09822804344817
150,5,5,0.01,2,0.9,0.6,1.09901360126471
50,7,5,0.01,2,0.9,0.6,1.09783322032508
100,7,5,0.01,2,0.9,0.6,1.09865743598581
150,7,5,0.01,2,0.9,0.6,1.09823441972467
50,9,5,0.01,2,0.9,0.6,1.09814547174922
100,9,5,0.01,2,0.9,0.6,1.09841725994737
150,9,5,0.01,2,0.9,0.6,1.09809307939142
50,3,1,0.05,2,0.9,0.6,1.10019879081602
100,3,1,0.05,2,0.9,0.6,1.09988341454666
150,3,1,0.05,2,0.9,0.6,1.09909697815717
50,5,1,0.05,2,0.9,0.6,1.09868460911597
100,5,1,0.05,2,0.9,0.6,1.09812059613097
150,5,1,0.05,2,0.9,0.6,1.09959267748661
50,7,1,0.05,2,0.9,0.6,1.10057663012704
100,7,1,0.05,2,0.9,0.6,1.09806280675768
150,7,1,0.05,2,0.9,0.6,1.09955594902744
50,9,1,0.05,2,0.9,0.6,1.10079186616555
100,9,1,0.05,2,0.9,0.6,1.10027431992078
150,9,1,0.05,2,0.9,0.6,1.10068164923991
50,3,5,0.05,2,0.9,0.6,1.10051997199483
100,3,5,0.05,2,0.9,0.6,1.09800904475824
150,3,5,0.05,2,0.9,0.6,1.09903059488375
50,5,5,0.05,2,0.9,0.6,1.10047969296867
100,5,5,0.05,2,0.9,0.6,1.09665717939353
150,5,5,0.05,2,0.9,0.6,1.09891749736816
50,7,5,0.05,2,0.9,0.6,1.09857960793545
100,7,5,0.05,2,0.9,0.6,1.09885723414698
150,7,5,0.05,2,0.9,0.6,1.09830293922353
50,9,5,0.05,2,0.9,0.6,1.09841882249488
100,9,5,0.05,2,0.9,0.6,1.10046412522777
150,9,5,0.05,2,0.9,0.6,1.10013279006318
50,3,1,0.1,2,0.9,0.6,1.10333869513863
100,3,1,0.1,2,0.9,0.6,1.10048495167508
150,3,1,0.1,2,0.9,0.6,1.10188627457965
50,5,1,0.1,2,0.9,0.6,1.09829998910192
100,5,1,0.1,2,0.9,0.6,1.09869755138048
150,5,1,0.1,2,0.9,0.6,1.10030976903423
50,7,1,0.1,2,0.9,0.6,1.10385203502443
100,7,1,0.1,2,0.9,0.6,1.10316515868456
150,7,1,0.1,2,0.9,0.6,1.09420757864548
50,9,1,0.1,2,0.9,0.6,1.10084952229635
100,9,1,0.1,2,0.9,0.6,1.09597390824547
150,9,1,0.1,2,0.9,0.6,1.1030061237793
50,3,5,0.1,2,0.9,0.6,1.10037846159748
100,3,5,0.1,2,0.9,0.6,1.10247426126553
150,3,5,0.1,2,0.9,0.6,1.09877108592002
50,5,5,0.1,2,0.9,0.6,1.10158629693411
100,5,5,0.1,2,0.9,0.6,1.1003612398137
150,5,5,0.1,2,0.9,0.6,1.1012457723689
50,7,5,0.1,2,0.9,0.6,1.09749734743691
100,7,5,0.1,2,0.9,0.6,1.10880828326077
150,7,5,0.1,2,0.9,0.6,1.10178431553377
50,9,5,0.1,2,0.9,0.6,1.0992666016905
100,9,5,0.1,2,0.9,0.6,1.10304978216378
150,9,5,0.1,2,0.9,0.6,1.09918099525744
50,3,1,0.01,0,0.6,0.9,1.09845706421944
100,3,1,0.01,0,0.6,0.9,1.09855227826652
150,3,1,0.01,0,0.6,0.9,1.09853495715559
50,5,1,0.01,0,0.6,0.9,1.09752204680135
100,5,1,0.01,0,0.6,0.9,1.09854155816619
150,5,1,0.01,0,0.6,0.9,1.0985548353539
50,7,1,0.01,0,0.6,0.9,1.09779428061262
100,7,1,0.01,0,0.6,0.9,1.09810276413596
150,7,1,0.01,0,0.6,0.9,1.09824890908583
50,9,1,0.01,0,0.6,0.9,1.09831782141024
100,9,1,0.01,0,0.6,0.9,1.09843994294439
150,9,1,0.01,0,0.6,0.9,1.09872823937093
50,3,5,0.01,0,0.6,0.9,1.09884125725747
100,3,5,0.01,0,0.6,0.9,1.09868050989016
150,3,5,0.01,0,0.6,0.9,1.09907340247464
50,5,5,0.01,0,0.6,0.9,1.09835059555289
100,5,5,0.01,0,0.6,0.9,1.09854845085812
150,5,5,0.01,0,0.6,0.9,1.09861879644713
50,7,5,0.01,0,0.6,0.9,1.09819877652647
100,7,5,0.01,0,0.6,0.9,1.09868762456167
150,7,5,0.01,0,0.6,0.9,1.09898607358381
50,9,5,0.01,0,0.6,0.9,1.09787849999286
100,9,5,0.01,0,0.6,0.9,1.09829221921867
150,9,5,0.01,0,0.6,0.9,1.09879991883399
50,3,1,0.05,0,0.6,0.9,1.10024532823854
100,3,1,0.05,0,0.6,0.9,1.0949180212248
150,3,1,0.05,0,0.6,0.9,1.0981098925818
50,5,1,0.05,0,0.6,0.9,1.09873110267708
100,5,1,0.05,0,0.6,0.9,1.09827751891081
150,5,1,0.05,0,0.6,0.9,1.09747044117458
50,7,1,0.05,0,0.6,0.9,1.09873412477531
100,7,1,0.05,0,0.6,0.9,1.09899029938337
150,7,1,0.05,0,0.6,0.9,1.09950122541535
50,9,1,0.05,0,0.6,0.9,1.09780268015872
100,9,1,0.05,0,0.6,0.9,1.09986038760642
150,9,1,0.05,0,0.6,0.9,1.0990321676883
50,3,5,0.05,0,0.6,0.9,1.09781530193107
100,3,5,0.05,0,0.6,0.9,1.0980767243784
150,3,5,0.05,0,0.6,0.9,1.09675473813644
50,5,5,0.05,0,0.6,0.9,1.10051113545474
100,5,5,0.05,0,0.6,0.9,1.09713192165712
150,5,5,0.05,0,0.6,0.9,1.09995163422987
50,7,5,0.05,0,0.6,0.9,1.09973333314441
100,7,5,0.05,0,0.6,0.9,1.09775738604984
150,7,5,0.05,0,0.6,0.9,1.0986351262869
50,9,5,0.05,0,0.6,0.9,1.09851403103542
100,9,5,0.05,0,0.6,0.9,1.09914120333155
150,9,5,0.05,0,0.6,0.9,1.09920405495477
50,3,1,0.1,0,0.6,0.9,1.10067020659452
